,gameId,playId,frame.id,OL_C_x,OL_C_y,OL_LG_x,OL_LG_y,OL_LT_x,OL_LT_y,OL_RG_x,OL_RG_y,OL_RT_x,OL_RT_y,X_Match_LT,Y_Match_LT,X_Match_LG,Y_Match_LG,X_Match_C,Y_Match_C,X_Match_RG,Y_Match_RG,X_Match_RT,Y_Match_RT,Off_1_x,Off_1_y,Off_2_x,Off_2_y,Off_3_x,Off_3_y,Off_4_x,Off_4_y,Off_5_x,Off_5_y,Off_6_x,Off_6_y,Def_1_x,Def_1_y,Def_2_x,Def_2_y,Def_3_x,Def_3_y,Def_4_x,Def_4_y,Def_5_x,Def_5_y,Def_6_x,Def_6_y,Def_7_x,Def_7_y,Def_8_x,Def_8_y,Def_9_x,Def_9_y,Def_10_x,Def_10_y,Def_11_x,Def_11_y,PlayResult,sack.ind,PassResult,num_vec,NetNoise,Predicted,OL_C_leverage,OL_C_score,OL_LG_leverage,OL_LG_score,OL_LT_leverage,OL_LT_score,OL_RG_leverage,OL_RG_score,OL_RT_leverage,OL_RT_score
557240,2017101600.0,2991.0,16.0,96.19,29.73,96.05,31.09,95.78,32.83,95.76,28.26,95.75,26.86,97.5,30.57,97.95,33.33,97.5,30.57,100.25,23.78,97.68,27.97,94.26,30.28,90.6,29.78,92.41,29.71,95.48,25.72,95.46,29.84,95.79,34.4,97.5,30.57,97.68,27.97,97.95,33.33,100.03,27.58,100.57,31.18,97.88,24.09,99.89,33.67,101.67,32.76,97.84,36.26,100.25,23.78,103.64,29.55,3.0,0.0,,557241.0,-3.718877,2.215062141418457,0.014780913593373083,2.9635217537734367e-08,0.014309981630844877,2.8691015336237656e-08,0.019196619497524357,3.848855425643701e-08,0.010551200682334333,2.1154790299664582e-08,0.017675485813486796,3.5438734139050006e-08
557241,2017101600.0,2991.0,17.0,96.2,29.73,96.11,30.99,95.78,32.82,95.76,28.25,95.75,26.86,97.5,30.58,97.95,33.3,97.5,30.58,100.25,23.61,97.67,27.97,94.22,29.65,90.6,29.78,92.42,29.7,95.54,25.57,95.45,29.84,95.81,34.4,97.5,30.58,97.67,27.97,97.95,33.3,100.01,27.52,100.61,31.05,99.89,33.68,97.86,24.0,101.74,32.23,97.75,36.17,100.25,23.61,103.64,29.55,3.0,0.0,,557242.0,-3.724587,2.1995749473571777,0.00945707662902327,2.2683099019509437e-06,0.009140422319195016,2.192359358812218e-06,0.011705769526318976,2.8076660439672544e-06,0.005952113977823224,1.427633464658883e-06,0.01117356753454886,2.680015703896483e-06
557242,2017101600.0,2991.0,18.0,96.22,29.72,96.16,30.89,95.78,32.82,95.78,28.25,95.76,26.87,97.5,30.58,97.93,33.25,97.5,30.58,100.25,23.42,97.67,27.96,94.19,28.97,90.6,29.78,92.45,29.67,95.69,25.21,95.43,29.84,95.83,34.42,97.5,30.58,97.67,27.96,97.93,33.25,99.97,27.41,100.64,30.9,99.89,33.68,97.81,23.83,101.8,31.69,97.63,36.07,100.25,23.42,103.64,29.54,3.0,0.0,,557243.0,-3.724361,2.1996560096740723,0.009698245357694143,6.372813250831331e-11,0.00911775740431449,5.991368857046127e-11,0.012006547545725355,7.889621521632369e-11,0.005981456032203294,3.930474106952606e-11,0.011361964900660363,7.466059869991215e-11
557243,2017101600.0,2991.0,19.0,96.31,29.71,96.23,30.79,95.79,32.81,95.81,28.24,95.78,26.87,97.49,30.58,97.87,33.13,97.49,30.58,100.25,23.19,97.66,27.96,94.12,28.29,90.6,29.78,92.59,29.53,95.83,24.79,95.28,29.83,95.85,34.44,97.49,30.58,97.66,27.96,97.87,33.13,99.9,27.25,100.65,30.73,99.89,33.67,97.74,23.62,101.86,31.14,97.52,35.96,100.25,23.19,103.64,29.54,3.0,0.0,,557244.0,-3.723944,2.198430061340332,0.00969733682812911,1.4574605762560024e-08,0.008807202965464847,1.3236779681629792e-08,0.011759837809777447,1.7674440204241165e-08,0.005819464931494321,8.746360844097502e-09,0.01118132299312786,1.6804961755683023e-08
557244,2017101600.0,2991.0,20.0,96.64,29.66,96.3,30.69,95.79,32.79,95.95,28.21,95.89,26.89,97.48,30.58,97.79,32.96,97.48,30.58,100.24,22.94,97.65,27.94,94.08,27.61,90.61,29.77,92.87,29.28,95.94,24.39,94.91,29.79,95.89,34.47,97.48,30.58,97.65,27.94,97.79,32.96,99.82,27.07,100.62,30.55,99.89,33.65,101.92,30.57,97.67,23.45,97.41,35.89,103.64,29.53,100.24,22.94,3.0,0.0,,557245.0,-3.7252352,2.1700618267059326,0.00069510363278929,5.59389330894555e-07,0.0008221120667250951,6.616002236677945e-07,0.0012273347545846702,9.877059114131706e-07,0.0008701461596915559,7.002559835532856e-07,0.001055793277048327,8.496567518156884e-07
557245,2017101600.0,2991.0,21.0,97.02,29.59,96.35,30.57,95.82,32.73,96.23,28.13,96.17,26.95,97.47,30.57,97.69,32.8,97.47,30.57,100.22,22.63,97.61,27.89,94.03,26.94,90.62,29.77,93.2,29.01,96.04,24.0,94.48,29.76,95.94,34.5,97.47,30.57,97.61,27.89,97.69,32.8,99.73,26.89,100.59,30.37,99.89,33.61,101.96,29.96,97.34,35.8,97.6,23.29,103.64,29.52,100.22,22.63,3.0,0.0,,557246.0,-3.7243862,2.1731185913085938,0.0024138041414399846,2.2554126879162573e-08,0.0017949609970778191,1.677177421987941e-08,0.002934098803119856,2.741566125662795e-08,0.0014904498680198463,1.3926480136991068e-08,0.0026144638299299846,2.4429052850180598e-08
557246,2017101600.0,2991.0,22.0,97.39,29.51,96.39,30.42,95.92,32.52,96.49,28.04,96.47,26.99,97.46,30.57,97.59,32.68,97.46,30.57,100.21,22.31,97.48,27.68,94.01,26.23,90.69,29.74,93.51,28.79,96.15,23.69,94.1,29.75,95.99,34.49,97.46,30.57,97.48,27.68,97.59,32.68,99.61,26.7,100.5,30.16,99.88,33.51,101.97,29.35,97.26,35.71,97.53,23.15,103.64,29.48,100.21,22.31,3.0,0.0,,557247.0,-3.7229803,2.1699886322021484,0.0020593900750476794,2.017511143889158e-08,0.0013691953673707227,1.341351959156105e-08,0.002456174269814248,2.40622649430285e-08,0.0011060155396216585,1.0835240509011459e-08,0.0021981106894714566,2.153410791497512e-08
557247,2017101600.0,2991.0,23.0,97.67,29.43,96.39,30.27,96.05,32.25,96.66,27.95,96.7,26.98,97.43,30.55,97.5,32.52,97.43,30.55,100.19,21.99,97.36,27.48,93.98,25.49,90.96,29.64,93.81,28.61,96.24,23.34,93.8,29.74,96.03,34.49,97.43,30.55,97.36,27.48,97.5,32.52,100.4,29.93,99.47,26.49,97.18,35.62,99.87,33.31,97.42,23.05,101.96,28.73,103.65,29.33,100.19,21.99,3.0,0.0,,557248.0,-3.7249765,2.167480707168579,0.00022492363767758855,1.4146994989699065e-09,0.00012157009872419321,7.646379879440072e-10,0.00043179441157042584,2.715852117696535e-09,0.00041157428030090494,2.588673801217852e-09,0.00022492363767758855,1.4146994989699065e-09
557248,2017101600.0,2991.0,24.0,97.94,29.33,96.38,30.15,96.17,32.04,96.76,27.85,96.82,26.88,97.32,30.45,97.41,32.34,97.32,30.45,100.16,21.64,97.27,27.3,93.98,24.78,91.5,29.46,94.11,28.49,96.34,23.01,93.5,29.75,96.07,34.57,97.32,30.45,97.27,27.3,97.41,32.34,97.14,35.54,100.29,29.67,99.31,26.27,99.84,33.1,97.26,22.97,101.95,28.15,103.65,28.96,100.16,21.64,3.0,0.0,,557249.0,-3.724497,2.1667070388793945,0.00022618372393858762,1.3538512278423843e-10,0.00020230487285229136,1.2109213507508511e-10,0.0005488807884798688,3.2853952374766384e-10,0.00038443840733998056,2.301104609756623e-10,0.00026656007498500225,1.5955289732084727e-10
557249,2017101600.0,2991.0,25.0,98.22,29.2,96.38,30.06,96.23,31.93,96.82,27.73,96.88,26.72,97.13,30.28,97.31,32.16,97.13,30.28,100.12,21.29,97.21,27.18,93.99,24.06,92.07,29.25,94.42,28.38,96.44,22.65,93.2,29.77,96.13,34.66,97.13,30.28,97.21,27.18,97.31,32.16,97.08,35.45,100.17,29.39,99.14,26.03,99.81,32.86,97.09,22.88,101.91,27.6,103.63,28.56,100.12,21.29,3.0,0.0,,557250.0,-3.7239735,2.1660709381103516,0.0003631483605319933,1.469386106407164e-10,0.00043832722451329795,1.773577974622609e-10,0.0006217195897295617,2.515627843924403e-10,0.0004081068699031756,1.651299110056733e-10,0.000417062179673574,1.687534459531859e-10
557250,2017101600.0,2991.0,26.0,98.51,29.0,96.36,30.01,96.28,31.88,96.85,27.61,96.95,26.52,96.96,30.08,97.23,32.0,96.96,30.08,100.11,20.98,97.21,27.09,94.03,23.33,92.59,29.07,94.74,28.29,96.56,22.27,92.89,29.79,96.19,34.7,96.96,30.08,97.23,32.0,97.21,27.09,97.04,35.38,100.05,29.11,98.97,25.83,99.76,32.6,96.92,22.81,101.83,27.08,103.59,28.24,100.11,20.98,3.0,0.0,,557251.0,-3.724886,2.166903018951416,0.0002037049232797034,1.4103684043443055e-10,0.00025678466830894966,1.7778705446686659e-10,0.00031085979486478085,2.1522642938592284e-10,0.00012157009872419321,8.417009436644468e-11,0.000278041453115716,1.925043706645927e-10
557251,2017101600.0,2991.0,27.0,98.77,28.8,96.33,29.95,96.31,31.84,96.9,27.51,97.01,26.31,96.84,29.93,97.18,31.81,96.84,29.93,100.09,20.63,97.23,26.99,94.08,22.59,93.07,28.91,95.13,28.24,96.66,21.93,92.6,29.79,96.25,34.7,96.84,29.93,97.23,26.99,97.18,31.81,98.8,25.61,99.93,28.82,96.99,35.31,99.68,32.3,96.75,22.78,101.75,26.56,103.54,28.01,100.09,20.63,3.0,0.0,,557252.0,-3.7236466,2.166029453277588,0.0006679976332722616,5.097603408857056e-10,0.0006152862501413316,4.69535389037069e-10,0.0007406341823105367,5.651905252968842e-10,0.00036079277874044314,2.7532709806004394e-10,0.0006827269107473542,5.210005027256848e-10
557252,2017101600.0,2991.0,28.0,99.02,28.59,96.29,29.91,96.3,31.76,96.93,27.4,97.06,26.08,96.79,29.78,97.11,31.63,96.79,29.78,100.07,20.28,97.25,26.89,94.13,21.85,93.56,28.76,95.55,28.16,96.75,21.6,92.29,29.79,96.29,34.7,96.79,29.78,97.25,26.89,97.11,31.63,98.65,25.39,99.8,28.54,99.59,31.93,96.6,22.76,96.95,35.27,101.65,26.05,103.48,27.82,100.07,20.28,3.0,0.0,,557253.0,-3.715078,2.158048391342163,0.0004224787985484445,2.691077973694702e-08,0.0003910355440820867,2.4907927764104405e-08,0.0005029445435936209,3.203623443128899e-08,0.00023960770657350755,1.526237585656104e-08,0.00046841818581553696,2.983699694889375e-08
557253,2017101600.0,2991.0,29.0,99.23,28.39,96.3,29.85,96.29,31.65,96.95,27.28,97.13,25.82,96.75,29.63,97.06,31.46,96.75,29.63,100.05,19.95,97.3,26.8,94.2,21.12,94.04,28.61,95.97,28.07,96.81,21.27,91.98,29.79,96.33,34.67,96.75,29.63,97.06,31.46,97.3,26.8,99.7,28.27,98.52,25.2,99.48,31.53,96.47,22.79,96.95,35.24,101.49,25.64,103.4,27.65,100.05,19.95,3.0,0.0,,557254.0,-3.7152417,2.1577858924865723,0.00027906179215239586,1.922893395140627e-11,0.0002697398304697218,1.8586598129970028e-11,0.0003814697265625,2.628541915378202e-11,0.00014502435994859266,9.992997670113025e-12,0.00026334192793815757,1.8145746502600705e-11
557254,2017101600.0,2991.0,30.0,99.47,28.22,96.32,29.78,96.29,31.54,96.97,27.15,97.23,25.58,96.75,29.44,97.02,31.27,96.75,29.44,100.05,19.63,97.28,26.66,94.3,20.4,94.56,28.48,96.42,27.99,96.83,20.97,91.65,29.78,96.38,34.62,96.75,29.44,97.02,31.27,97.28,26.66,99.58,28.01,99.35,31.09,98.39,25.02,96.39,22.9,97.0,35.22,101.31,25.28,103.3,27.5,100.05,19.63,3.0,0.0,,557255.0,-3.7149944,2.1571760177612305,0.00022618372393858762,8.412839841899384e-11,9.5367431640625e-05,3.54716473208172e-11,0.00021457672119140625,7.98112064718387e-11,0.0001066240299940009,3.9658507341622775e-11,0.00023481506828775656,8.733880261454759e-11
557255,2017101600.0,2991.0,31.0,99.72,28.03,96.32,29.68,96.3,31.43,96.99,27.02,97.28,25.31,96.78,29.24,97.01,31.1,96.78,29.24,100.04,19.31,97.28,26.52,94.42,19.66,95.08,28.37,96.87,27.92,96.9,20.67,91.34,29.76,96.42,34.58,96.78,29.24,97.01,31.1,97.28,26.52,99.17,30.62,99.48,27.75,98.32,24.87,96.32,23.07,97.04,35.2,101.12,24.94,103.18,27.38,100.04,19.31,3.0,0.0,,557256.0,-3.7149942,2.157088041305542,7.539457464619588e-05,5.835432079038967e-13,0.0002037049232797034,1.5766469265763415e-12,0.0001348699152348609,1.0438738245451244e-12,9.830249847454216e-05,7.608472569013506e-13,5.331201499700045e-05,4.126273594241967e-13
557256,2017101600.0,2991.0,32.0,99.94,27.88,96.33,29.56,96.32,31.3,96.98,26.88,97.34,25.05,96.81,29.06,97.03,30.97,96.81,29.06,100.04,19.02,97.26,26.36,94.54,18.94,95.55,28.24,97.31,27.81,96.95,20.43,91.03,29.74,96.45,34.53,96.81,29.06,97.26,26.36,97.03,30.97,99.01,30.18,99.41,27.5,98.26,24.74,96.26,23.23,100.91,24.63,97.06,35.21,103.07,27.29,100.04,19.02,3.0,0.0,,557257.0,-3.714993,2.157341241836548,0.00012157009872419321,7.793920896431756e-12,0.0001066240299940009,6.835720824060101e-12,0.0002037049232797034,1.3059626297233183e-11,0.0001066240299940009,6.835720824060101e-12,0.00026656007498500225,1.7089302060150254e-11
557257,2017101600.0,2991.0,33.0,100.09,27.77,96.34,29.45,96.34,31.18,96.96,26.74,97.49,24.78,96.81,28.89,97.07,30.84,96.81,28.89,100.05,18.77,97.15,26.23,94.69,18.26,96.02,28.06,97.72,27.7,96.92,20.21,90.73,29.71,96.49,34.48,96.81,28.89,97.15,26.23,97.07,30.84,98.89,29.76,99.37,27.26,98.24,24.63,96.19,23.37,100.7,24.35,102.93,27.24,97.05,35.23,100.05,18.77,3.0,0.0,,557258.0,-3.7149844,2.158284902572632,0.00045236744787717525,4.028312150538868e-10,0.0003413634553736771,3.0398264983140036e-10,0.0006437301635742188,5.732388684825257e-10,0.00035762786865234375,3.184660380458476e-10,0.0005888504521955714,5.243687278032839e-10
557258,2017101600.0,2991.0,34.0,100.21,27.7,96.36,29.32,96.35,31.09,96.96,26.58,97.6,24.52,96.84,28.7,97.11,30.69,96.84,28.7,100.06,18.57,97.07,26.05,94.85,17.59,96.51,27.89,98.1,27.59,96.92,20.04,90.45,29.68,96.51,34.45,96.84,28.7,97.07,26.05,98.8,29.35,97.11,30.69,99.43,27.08,98.27,24.56,96.11,23.5,100.49,24.12,102.78,27.21,97.06,35.21,100.06,18.57,3.0,0.0,,557259.0,-3.7149854,2.1589529514312744,0.0006713928146519052,2.9963541419228347e-10,0.0005277620225233711,2.355345317416539e-10,0.000858637957828956,3.832009138624546e-10,0.0003337860107421875,1.4896511758497044e-10,0.0008371853764571875,3.7362685682081616e-10
557259,2017101600.0,2991.0,35.0,100.31,27.66,96.38,29.18,96.4,30.95,96.93,26.45,97.77,24.29,96.89,28.48,97.14,30.52,96.89,28.48,100.08,18.38,97.02,25.87,95.03,16.94,96.97,27.72,98.44,27.49,96.88,19.98,90.19,29.65,96.53,34.41,96.89,28.48,98.71,28.94,97.02,25.87,99.52,26.91,97.14,30.52,98.33,24.45,96.07,23.68,100.28,23.86,102.64,27.19,97.08,35.19,100.08,18.38,3.0,0.0,,557260.0,-3.7149816,2.1590030193328857,0.0006559761282061388,1.6443975285875877e-12,0.0005888504521955714,1.476127234913332e-12,0.0008358263083914807,2.0952450199765902e-12,0.0003814697265625,9.56266316132215e-13,0.0007893059424041199,1.978628009739037e-12
557260,2017101600.0,2991.0,36.0,100.38,27.67,96.42,29.03,96.48,30.77,96.9,26.31,97.9,24.09,96.96,28.24,97.21,30.33,96.96,28.24,100.13,18.21,96.99,25.71,95.2,16.3,97.39,27.56,98.74,27.35,96.85,19.93,89.96,29.62,96.57,34.39,96.96,28.24,98.65,28.53,96.99,25.71,99.66,26.76,97.21,30.33,98.4,24.34,96.07,23.9,100.06,23.66,102.49,27.18,97.08,35.17,100.13,18.21,3.0,0.0,,557261.0,-3.7149808,2.1585566997528076,0.0005357791198311861,1.0672782622523819e-10,0.00048276082828799694,9.616652064773938e-11,0.00069510363278929,1.3846545522759831e-10,0.00035842171617443344,7.13980243412053e-11,0.0006611549674922012,1.3170284146327675e-10
557261,2017101600.0,2991.0,37.0,100.45,27.67,96.5,28.85,96.58,30.6,96.88,26.19,98.05,23.91,97.04,27.99,97.31,30.17,97.04,27.99,100.19,18.08,96.94,25.58,95.37,15.67,97.72,27.4,99.04,27.19,96.85,19.87,89.74,29.6,96.59,34.36,97.04,27.99,98.64,28.12,99.8,26.61,96.94,25.58,97.31,30.17,98.52,24.27,96.03,24.12,102.31,27.15,99.86,23.48,97.08,35.18,100.19,18.08,3.0,0.0,,557262.0,-3.7149794,2.1731669902801514,0.0047705764441314325,1.018330059033463e-06,0.004565949222384098,9.746502116938077e-07,0.005739948954991928,1.225252886446558e-06,0.0028730180738689988,6.132761310986382e-07,0.005695410167224139,1.2157456105632324e-06
557262,2017101600.0,2991.0,38.0,100.5,27.71,96.59,28.67,96.68,30.42,96.86,26.07,98.18,23.8,97.1,27.83,97.4,29.98,97.1,27.83,100.25,18.02,96.88,25.44,95.54,15.06,98.08,27.22,99.32,27.05,96.81,19.87,89.52,29.58,96.62,34.35,98.65,27.75,97.1,27.83,99.94,26.47,96.88,25.44,97.4,29.98,98.65,24.21,102.12,27.13,95.98,24.34,99.69,23.33,97.08,35.2,100.25,18.02,3.0,0.0,,557263.0,-3.71499,2.1600453853607178,0.0006831430808016969,1.1762119535083801e-07,0.0007088693975123646,1.2205066292289023e-07,0.0010897059328104437,1.87621770607189e-07,0.000476837158203125,8.210016043744273e-08,0.0008901669837281451,1.532658496154007e-07
557263,2017101600.0,2991.0,39.0,100.57,27.79,96.66,28.49,96.78,30.22,96.86,25.94,98.33,23.7,97.13,27.75,97.51,29.79,97.13,27.75,100.3,17.99,96.82,25.31,95.72,14.48,98.44,27.0,99.57,26.92,96.82,19.97,89.31,29.56,96.65,34.33,98.72,27.42,97.13,27.75,100.08,26.34,96.82,25.31,97.51,29.79,98.79,24.13,101.94,27.13,95.95,24.57,99.51,23.18,97.08,35.23,100.3,17.99,3.0,0.0,,557264.0,-3.7149875,2.159931182861328,0.000543678009557313,7.09076324431177e-12,0.0006198883056640625,8.084713996360515e-12,0.0009916608020346365,1.2933449288518037e-11,0.0005245208740234375,6.840911843074282e-12,0.0007618210462889889,9.93583072849969e-12
557264,2017101600.0,2991.0,40.0,100.61,27.84,96.73,28.32,96.89,30.03,96.85,25.83,98.47,23.57,97.16,27.71,97.61,29.62,97.16,27.71,100.36,18.0,96.78,25.16,95.91,13.9,98.81,26.78,99.79,26.78,96.82,20.08,89.11,29.52,96.68,34.32,98.85,27.12,100.26,26.2,97.16,27.71,96.78,25.16,97.61,29.62,101.77,27.1,98.95,24.07,95.92,24.79,99.36,23.01,97.07,35.26,100.36,18.0,3.0,0.0,,557265.0,-3.7149868,2.1614348888397217,0.0007344685459494287,1.6607300894659328e-09,0.0006559761282061388,1.4832483978943693e-09,0.0014404113261216368,3.256959666537493e-09,0.0006827269107473542,1.5437354394810559e-09,0.0009575407804500199,2.1651257834716503e-09
557265,2017101600.0,2991.0,41.0,100.64,27.88,96.81,28.14,97.0,29.83,96.87,25.73,98.68,23.49,97.21,27.66,97.72,29.4,97.21,27.66,100.42,18.03,96.74,25.04,96.1,13.35,99.13,26.51,99.98,26.63,96.87,20.25,88.94,29.49,96.72,34.29,98.99,26.81,100.47,26.07,97.21,27.66,101.65,27.04,99.12,23.99,97.72,29.4,96.74,25.04,95.87,25.0,99.2,22.85,97.06,35.3,100.42,18.03,3.0,0.0,,557266.0,-3.7149837,2.1623239517211914,0.0015861556414108178,1.2537494563079739e-09,0.0005234360313439404,4.137410116486145e-10,0.0011008640652289577,8.701590734325136e-10,0.0006628722560147211,5.23955978141521e-10,0.0001066240299940009,8.427913134390848e-11
557266,2017101600.0,2991.0,42.0,100.65,27.91,96.87,27.98,97.1,29.62,96.91,25.63,98.87,23.43,97.3,27.64,97.87,29.2,97.3,27.64,100.48,18.11,96.7,24.93,96.28,12.84,99.42,26.22,100.13,26.49,96.95,20.42,88.8,29.47,96.76,34.26,99.19,26.53,100.73,25.95,101.54,26.95,97.3,27.64,99.3,23.89,97.87,29.2,96.7,24.93,99.08,22.71,95.82,25.2,100.48,18.11,97.05,35.34,3.0,0.0,,557267.0,-3.71643,2.161076545715332,0.0006092516107168501,9.480087535098147e-10,0.00022618372393858762,3.519467924638482e-10,0.0009661102099110989,1.5032884931946158e-09,0.0005488807884798688,8.540704414388732e-10,0.0009681673290370442,1.5064894152834618e-09
557267,2017101600.0,2991.0,43.0,100.64,27.91,96.92,27.84,97.21,29.38,96.94,25.55,98.98,23.38,97.36,27.64,98.03,29.0,97.36,27.64,100.54,18.24,96.69,24.83,96.46,12.33,99.68,25.92,100.25,26.38,97.02,20.63,88.67,29.46,96.82,34.22,99.42,26.26,100.96,25.83,101.43,26.86,99.46,23.77,97.36,27.64,98.03,29.0,96.69,24.83,98.98,22.59,95.76,25.41,100.54,18.24,97.06,35.38,3.0,0.0,,557268.0,-3.7154057,2.1602187156677246,0.0005960464477539062,4.386141244042824e-10,0.0002037049232797034,1.4990082886637432e-10,0.0008792442757885826,6.470115871266999e-10,0.0005029445435936209,3.7010300362247523e-10,0.0008766544490265959,6.451058051161736e-10
557268,2017101600.0,2991.0,44.0,100.6,27.84,96.99,27.72,97.32,29.19,96.97,25.48,99.11,23.35,97.43,27.61,98.2,28.79,97.43,27.61,100.59,18.39,96.67,24.72,96.62,11.84,99.95,25.63,100.36,26.23,97.12,20.84,88.56,29.44,96.88,34.19,99.64,25.99,101.16,25.7,101.34,26.71,99.61,23.64,97.43,27.61,98.2,28.79,96.67,24.72,98.89,22.5,95.69,25.59,100.59,18.39,97.08,35.41,3.0,0.0,,557269.0,-3.7152596,2.1604807376861572,0.0005051999116043351,3.468477180124566e-11,0.00040531158447265625,2.7826884947766e-11,0.000701210077755582,4.8141955239956913e-11,0.0004586072936456524,3.1485930541777674e-11,0.0008429369702178806,5.787229131136237e-11
557269,2017101600.0,2991.0,45.0,100.56,27.79,97.06,27.62,97.4,29.01,97.01,25.41,99.22,23.32,97.52,27.59,98.33,28.61,97.52,27.59,100.66,18.55,96.7,24.61,96.77,11.36,100.25,25.31,100.48,26.04,97.2,21.04,88.44,29.42,96.99,34.11,99.83,25.73,101.32,25.56,101.24,26.56,99.75,23.49,97.52,27.59,98.33,28.61,98.8,22.41,96.7,24.61,95.62,25.76,100.66,18.55,97.1,35.44,3.0,0.0,,557270.0,-3.7151716,2.1599714756011963,0.0006818938086545511,1.7684770764453532e-10,0.0001966049969490843,5.098908742185184e-11,0.0005974752467223009,1.5495393331943382e-10,0.0004586072936456524,1.1893882531405294e-10,0.0006258203863337844,1.6230518493593684e-10
557270,2017101600.0,2991.0,46.0,100.58,27.82,97.12,27.51,97.52,28.83,97.07,25.35,99.35,23.32,97.56,27.6,98.5,28.45,97.56,27.6,100.74,18.72,96.72,24.5,96.9,10.92,100.57,24.98,100.59,25.84,97.31,21.24,88.32,29.4,97.12,34.02,101.47,25.41,99.95,25.58,101.16,26.38,99.89,23.34,98.5,28.45,97.56,27.6,98.7,22.32,96.72,24.5,95.58,25.91,100.74,18.72,97.12,35.49,3.0,0.0,,557271.0,-3.715035,2.1629445552825928,0.0015232689709628378,1.3464483340999047e-08,0.000659433206841437,5.828863843005911e-09,0.0010781687788577092,9.530152480253648e-09,0.0008599609754977909,7.601369455573173e-09,0.00148510088943457,1.312710792819167e-08
557271,2017101600.0,2991.0,47.0,100.59,27.83,97.17,27.41,97.63,28.64,97.14,25.29,99.48,23.31,97.58,27.65,98.65,28.24,97.58,27.65,100.79,18.9,96.75,24.41,97.02,10.48,100.9,24.63,100.66,25.61,97.42,21.43,88.22,29.37,97.27,33.9,101.55,25.29,101.09,26.15,100.11,25.38,100.04,23.21,98.65,28.24,98.63,22.27,97.58,27.65,96.75,24.41,95.55,26.03,100.79,18.9,97.16,35.53,3.0,0.0,,557272.0,-3.7150214,2.1629834175109863,0.0014870134477150607,2.2457959569431663e-12,0.0006106495129998063,9.222473471988822e-13,0.0013034760411106724,1.9686044047528785e-12,0.001031556494368741,1.557931710685982e-12,0.0016360796417520295,2.4709265745576473e-12
557272,2017101600.0,2991.0,48.0,100.57,27.82,97.2,27.31,97.73,28.46,97.23,25.24,99.57,23.29,97.57,27.72,98.78,28.04,97.57,27.72,100.84,19.1,96.75,24.33,97.13,10.08,101.13,24.31,100.7,25.4,97.52,21.61,88.15,29.33,97.43,33.76,101.63,25.12,101.03,25.99,100.3,25.17,100.19,23.08,98.78,28.04,98.6,22.22,97.57,27.72,96.75,24.33,95.55,26.12,100.84,19.1,97.19,35.58,3.0,0.0,,557273.0,-3.7150064,2.165300130844116,0.002006260822907584,1.0767924178261826e-08,0.001012086166228825,5.432029063910843e-09,0.0018022299946750886,9.672857941932954e-09,0.001437843921977482,7.717139344619165e-09,0.002532404887824291,1.3591823909132731e-08
557273,2017101600.0,2991.0,49.0,100.53,27.82,97.22,27.19,97.86,28.32,97.32,25.19,99.64,23.27,97.56,27.76,98.88,27.85,97.56,27.76,100.86,19.28,96.77,24.24,97.25,9.69,101.16,24.35,100.71,25.15,97.63,21.79,88.1,29.27,97.61,33.62,101.67,24.98,101.02,25.82,100.46,24.97,100.36,22.93,98.88,27.85,98.58,22.19,96.77,24.24,97.56,27.76,100.86,19.28,95.56,26.2,97.22,35.61,3.0,0.0,,557274.0,-3.7149758,2.168132781982422,0.002715565636992158,2.1789460981415606e-08,0.0011643519827914028,9.342658395754487e-09,0.0020819007392612675,1.6704989305859557e-08,0.0016934433800773394,1.3588041456918135e-08,0.002817881683227007,2.261043598081806e-08
557274,2017101600.0,2991.0,50.0,100.47,27.8,97.25,27.07,98.01,28.17,97.43,25.18,99.68,23.25,97.53,27.79,99.03,27.72,97.53,27.79,100.9,19.45,96.81,24.19,97.34,9.29,101.21,24.44,100.69,24.88,97.72,21.93,88.04,29.2,97.82,33.45,101.71,24.87,100.57,24.72,101.01,25.68,100.51,22.78,98.55,22.18,99.03,27.72,96.81,24.19,100.9,19.45,97.53,27.79,95.58,26.27,97.26,35.65,3.0,0.0,,557275.0,-3.714963,2.2679920196533203,0.026400958154318872,0.00026326685258058963,0.014853783630350998,0.0001481199599809176,0.02840493976789964,0.00028325029139947484,0.02276159586364315,0.00022697561458588278,0.03860523224500791,0.00038496625489417335
557275,2017101600.0,2991.0,51.0,100.41,27.8,97.29,26.94,98.16,27.98,97.5,25.15,99.71,23.23,97.53,27.81,99.16,27.58,97.53,27.81,100.93,19.62,96.82,24.11,97.44,8.94,101.36,24.38,100.6,24.61,97.79,22.04,87.99,29.14,98.03,33.26,101.72,24.77,100.58,24.62,101.02,25.56,100.63,22.62,98.54,22.18,99.16,27.58,100.93,19.62,96.82,24.11,97.53,27.81,95.6,26.33,97.29,35.67,3.0,0.0,,557276.0,-3.714986,2.210540771484375,0.013206775339449518,4.359088908992531e-05,0.0071379592060692,2.355987590329852e-05,0.013648563047124036,4.5049073883075204e-05,0.010902404826866987,3.59849779682278e-05,0.018499084838723465,6.10589288258102e-05
